Particle ID,FWS Total,SWS Total,FL Yellow Total,FL Orange Total,FL Red Total,FL Green Total
6260,240.2,45.48,26.8,38.13,63.85,41.25
6261,250.9,52.43,22,34.8,64.89,31.98
6262,352.9,74.28,50.79,60.96,108.9,59.81
6263,267.7,40.55,56.37,56.36,101.5,67.11
6264,203.5,100.3,58.15,42.91,93.01,92.89
6265,206.6,44.68,33.19,39.23,79.44,61.9
6266,256.4,83.86,29.11,44.05,94.35,33.51
6267,433.4,124.1,48.51,48.42,89.23,87.43
6268,89.93,39.53,22.63,28.1,45.01,35.68
6269,381.4,72.71,24.69,38.02,61.23,17.87
6270,407.3,88.59,31.34,59.62,128.5,29.64
6271,430.1,87.42,36.89,70.09,121.2,69.4
6272,155.4,33.98,29.96,34.25,56.46,28.85
6273,7996,3448,110.9,237,4717,100.9
6274,437,92.51,30.97,65.12,135.4,53.96
6275,1776,475.8,57.61,86.05,1145,107.8
6276,280,141.1,20.23,31.08,49.84,33.42
6277,61.08,21.32,20.57,23.28,32.83,20.44
6278,293.5,38.3,41.48,38.58,74.11,47.53
6279,5209,948.7,113.8,307.9,3850,123
6280,259.9,113.2,24.16,34.26,54.85,28.1
6281,340.3,104.8,60.42,56.85,92.42,81.72
6282,196.2,58.46,43,41.93,76.48,38.52
6283,196.1,109.8,29.32,25.89,49.8,32.33
6284,239.9,43.66,49.28,50.2,105.4,65.02
6285,9649,3133,1237,1146,2595,982.7
6286,347.3,144.9,44.87,43.21,98.27,61.07
6287,84.26,51.07,26.67,28.1,47.75,38.01
6288,219.7,92.42,71.15,144.5,249.7,86.87
6289,365,53.45,38.18,50.72,110.4,48.37
6290,331.6,160.3,50.02,30.29,76.56,36.06
6291,230.6,36.85,48,41.64,80.15,55.51
6292,101.7,47.62,29.1,26.13,45.41,41.35
6293,2.548E+04,4154,1087,633.7,7898,362.7
6294,264.4,81.58,44,54.15,77.3,65.99
6295,3907,698.4,84.88,138.4,2244,105.6
6296,105.1,71.35,20.79,25.32,48.41,39.02
6297,133.5,41.33,34.39,27.12,57.7,41.53
6298,239.2,25.83,23.76,23.57,50.18,34.51
6299,461.9,45.71,61.92,58.51,115.1,46.18
6300,123.4,40.36,36.79,31.07,58.99,37.72
6301,219.3,55.91,33.4,45.78,93.1,35.67
6302,244.5,58.32,38.96,40.4,79.72,67.04
6303,238.7,54.35,28.78,36.86,73.43,33.99
6304,788.3,161.7,48.49,105,201.4,57.67
6305,242.9,109.2,42.99,41.97,72.72,62.03
6306,224.6,50.81,41.65,38.46,76.36,25.34
6307,234.4,92.84,48.52,45.76,90.11,38.95
6308,75.75,44.64,25.74,26.35,47.17,29.29
6309,284.1,39.32,36.82,32.89,77.48,25.01
6310,158.1,47.74,24.4,31.6,60.25,32.71
6311,197.3,52.52,17.67,27.99,46.14,37.69
6312,240.2,104,55.69,50.3,96.61,93.89
6313,284.2,145.7,28.18,26.33,58.13,46.59
6314,523.2,70.52,78.47,106.1,161.5,143.4
6315,151.7,44.13,27.02,31.21,59.33,39.7
6316,202.2,23.01,35.09,34.8,59.96,51.04
6317,178.3,50.03,25.03,45.6,93.19,54.96
6318,257.4,99.9,40.27,45,83.59,76.71
6319,98.77,48.5,35.96,39.86,102.1,36.6
6320,259.5,126.4,25.66,25.27,56.05,21.18
6321,220.4,66.56,42.35,34.53,79.36,39.73
6322,360.6,141.3,82.41,69.21,144.7,111
6323,117.9,24.75,30.32,26.28,52.5,36.44
6324,441,330.8,38.03,48.81,96.91,61.57
6325,130.2,52.14,28.35,28.44,53.69,58.14
6326,227,68.63,38.01,39.02,66.64,72.12
6327,3530,1168,73.65,456,4593,105.8
6328,139.3,42.27,25.04,20.89,52.45,32.96
6329,423.3,115.2,36.09,40.95,75.94,24.46
6330,379.9,112.4,28.28,47.56,101.8,34.47
6331,302.8,151.6,39.38,42.82,75.1,57.36
6332,422.2,109.9,32.86,46.05,75.97,32.57
6333,8265,5525,1725,983,1.011E+04,1161
6334,133.5,89.52,30.28,22.82,50.4,55.42
6335,392.8,109.8,77.15,81.91,169.1,73.53
6336,335.3,128.8,50.19,49.11,94.03,97.81
6337,128.7,82.66,22.11,35.65,73.04,52.11
6338,376.2,55,33.77,50.05,112.7,37.83
6339,7003,2200,68.31,152.4,2956,171.3
6340,781.4,105.6,58.17,98.2,187.4,90.27
6341,274.4,81.02,38,41.8,104.5,43.52
6342,262.5,89.94,33.19,38.34,89.71,34.15
6343,192.7,56.35,64.38,33.45,79.89,69.13
6344,272.4,63.64,36.72,43.01,86.87,47.04
6345,152.7,83.56,34.62,34.72,57.84,81.91
6346,336.8,76.7,23.56,43.47,88.23,49.14
6347,438.6,96.67,33.03,55.51,132.4,64.04
6348,94.05,26.68,18.73,23.16,45.61,32.67
6349,240.5,43.73,26.36,41.66,76.09,54.73
6350,326,88.28,79.81,53.84,104.6,88.5
6351,956.9,146.5,62.52,93.3,228.2,96.35
6352,97.99,78.27,23.84,22.59,34.82,36.92
6353,402.1,55.69,23.39,28.73,69.03,49.61
6354,176.3,73.08,24.92,30.47,50.17,39.23
6355,263.3,80.45,23.77,28.21,51.48,34.74
6356,338,119.2,41.83,35.46,65.27,63.41
6357,350.2,47.13,28.64,44.28,82.33,39.71
6358,188,59.98,29.28,34.58,87.22,23.91
6359,126.8,46.51,23.03,23.91,40.46,24.17
6360,97.54,39.85,24.67,23.3,44.73,38.23
6361,72.43,52.39,21.64,26.4,38.19,43.84
6362,766.6,72.51,61.9,86.77,207.7,61.96
6363,268.4,78.65,34.03,51.7,114.3,33.53
6364,203.1,56.13,32.03,73.17,115.6,39.09
6365,165.3,46.59,63.27,46.66,96.59,113.1
6366,6924,588.9,68.41,181.8,2420,77.3
6367,94.4,46.95,23.33,18.74,50.63,43.3
6368,230.1,125.2,77.44,60.01,140.2,133.4
6369,163.5,54.96,49.13,42.84,73.14,74
6370,174,50.27,33.29,32.11,60.62,24.6
6371,513.5,61.46,25.78,47.49,118.6,53.71
6372,64.68,26.02,26.67,27.31,47.56,27.82
6373,322,153.8,24.64,27.54,67.62,50.7
6374,517.7,109.5,37.87,59.61,117.5,71.31
6375,123.5,74.87,27.6,29.63,52.13,50.03
6376,204.6,76.92,64.18,56.36,117.1,93.18
6377,172,89.39,24.85,23.82,66.47,39.69
6378,203.5,104.3,30.31,37.57,60.4,33.71
6379,592.8,221.8,47.58,53.05,102.5,44.21
6380,143.8,50.07,37.78,34.67,67.66,73.51
6381,55.3,52.23,22.82,29.89,176,49.31
6382,346.2,40.59,157.5,152.2,196.5,246.1
6383,1.338E+04,6285,1083,690.4,8458,524.3
6384,119.1,82.31,29.75,25.82,44.96,77.71
6385,167.7,68.97,45.16,48.02,58.72,86.65
6386,203,37.15,26.73,47.36,70.78,35.77
6387,194.5,54.56,33.02,49.83,72.21,50.16
6388,204.5,99.02,36.76,35.4,72.57,96.82
6389,239.6,48.7,29.33,34.89,65.89,22.74
6390,101,45.53,24.9,36.75,47.79,27.15
6391,556.5,108.9,26.51,78.74,157.7,40.23
6392,105.4,55.8,22.74,24.1,39.91,18.65
6393,280.6,96.1,41.77,26.35,82.55,37.05
6394,186.8,114.8,30.34,55.47,59.07,44.78
6395,108.8,44.96,18.88,23.12,42.13,11.91
6396,224,110.6,27,27.1,59.89,22.23
6397,171.2,110.7,41.71,27.07,63.07,57.66
6398,352.7,75.03,26.82,50.66,96.01,33.51
6399,313.5,61.38,33.8,38.83,78.89,49.56
6400,120.6,62.77,19.46,26.82,56.22,39.83
6401,490.5,108.2,41.11,41.03,94.65,50.38
6402,331.9,55.98,20.8,44.2,105.4,27.66
6403,544.9,97.33,37.6,65.41,159.1,72.5
6404,331.6,88.19,16.66,36.64,91.1,42.5
6405,184,85.14,37.07,24.25,56.54,26.43
6406,4.849E+04,5.175E+04,76.92,80.07,115.4,97.45
6407,111.1,28.61,36.85,28.17,49.03,34.29
6408,98.55,79.31,44.83,81.79,653.8,47.8
6409,256.3,102.2,29.7,39.61,56.21,24.95
6410,320.7,89.17,20.13,34.33,58,32.91
6411,225,37.76,26.08,23.31,53.06,36.76
6412,110.6,70.73,29.06,38.26,63.85,52.39
6413,481.1,65.22,59.55,82.33,171.5,81.33
6414,257.4,93.92,53.05,49.21,104.1,80.2
6415,172.4,48.85,44.23,50.05,91.13,66.79
6416,262.7,35.29,27.75,29.9,65.25,41.35
6417,1.078E+04,529.2,62.7,152.8,3023,96.42
6418,223.1,78.96,30.52,32.2,55.56,37.1
6419,226.6,46.33,54.2,52.48,82.89,52.86
6420,149.3,49.48,28.31,20.52,44.73,39.04
6421,173.2,78.53,31.23,27.65,45.96,38.25
6422,101,59.18,28.17,21.32,60.46,40.21
6423,107.6,56.98,17.53,20.22,46.09,29.08
6424,290.9,55.16,44.99,67.89,111.4,37.88
6425,211.5,90.04,24.56,37.48,68.19,48.2
6426,233.2,41.56,37.77,45.05,77.16,34.4
6427,499.1,117.3,62.27,62.1,124.2,71.33
6428,390.7,104.5,35.58,58.79,100.1,57.04
6429,286.7,116.5,48.78,33.02,64.02,52.66
6430,402.3,227.3,124.1,57.12,100.5,188.3
6431,139.8,133.9,18.22,25.71,61.11,48.14
6432,2.003E+04,2006,45.39,48.54,334,57.7
6433,336.7,74.9,29.49,54.54,124.3,38.76
6434,186.5,52.18,48.9,41.49,57.4,47.35
6435,443.7,82.76,43.94,61.6,136.6,47.17
6436,141.4,33.46,36.73,26.47,61.22,78.7
6437,239.7,40.07,52.09,41.8,64.45,78.19
6438,711.6,73.23,55.5,88.13,176.9,67.75
6439,219.1,122.5,42.4,29.92,65.97,63.84
6440,163.4,93.91,48.48,34.04,58.16,85.99
6441,230.3,86.69,28.74,32.39,65.78,42.78
6442,166.2,87.56,21.19,31.1,54.49,39.25
6443,353.3,62.42,30.74,56.15,105.6,48.64
6444,119.8,41.4,35.27,31.75,54.74,38.45
6445,394.6,47.6,48.24,56.16,124.4,52.57
6446,826.2,187.9,43.72,80.82,174,52.99
6447,123.9,30.99,35.37,21.88,47.19,34.12
6448,290.5,162.1,32.26,34.84,85.47,26.83
6449,212.4,100.7,26.85,38.54,67.56,60.09
6450,355.7,60.12,36.21,49.43,88.69,36.27
6451,298.1,60.54,52.65,56.37,121.9,56.46
6452,372.3,174.3,61.87,53.16,120.2,75.06
6453,419.4,80.06,35.94,50.8,115.9,56.99
6454,126.9,58.52,46,29.62,64.28,47.95
6455,7473,754.1,62.73,215.3,3060,82.63
6456,149.5,46.68,27.94,48.13,71.83,25.71
6457,162.3,63.19,24.07,29.24,56.25,34.42
6458,80.36,76.89,34.05,26.31,52.58,30.65
6459,104.6,57.87,32.54,29.69,57.62,33.44
6460,514.7,121.4,77.91,247.8,459.9,131.3
6461,318.8,124.9,47.55,37.27,98.55,54.84
6462,357.5,182,34,33.17,68.33,27.47
6463,9928,6817,1088,640.3,8411,367
6464,345.7,175.9,45.46,49.95,94.82,59.55
6465,2670,342.3,59.32,87.23,1145,69.25
6466,140.1,82.05,19.21,32.14,58.24,39.99
6467,280.9,70.28,73.78,76.25,120.2,122.6
6468,6429,1536,101.4,428.8,5412,187.6
6469,306.7,135.9,64.58,52.13,93.92,59.48
6470,407.5,61.69,45.07,47.34,92.15,40.66
6471,245,294.8,37.52,19.54,53.39,51.28
6472,120.2,66.59,23.09,25.02,51.18,40.56
6473,546.2,187.2,51.93,40.01,92.62,64.82
6474,1.307E+04,1951,121.8,404.3,7743,139.2
6475,314.7,123.1,44.08,44.3,93.05,37.39
6476,427.3,120.3,48.62,34.07,81.99,45.13
6477,275.6,63.51,28.61,44.18,58.83,32.2
6478,339.6,102.3,88.22,74.92,152.1,123.2
6479,162.8,71.79,24.55,40.82,66.07,32.98
6480,110.9,31.97,26.19,23.96,69.6,51.41
6481,184.3,84.76,25.83,35.16,67.22,76.16
6482,238.4,59.51,32.37,52.36,123.8,57.48
6483,190.8,92.25,58.06,52.73,94.92,78.08
6484,50.97,22.17,24.15,21.29,34.7,11.73
6485,188.1,46.75,51.97,38.49,86.29,88.65
6486,371.6,43.26,44.29,41.26,107.2,73.32
6487,184,27.21,24.08,24.73,53.51,28.02
6488,2337,1086,73.01,355.8,4214,109.2
6489,303.1,72.69,27.71,57.75,84.92,30.08
6490,218.3,111.1,26.77,28.48,59.69,58.62
6491,250.3,57.7,28.74,42.22,92.49,41.24
6492,102.7,80.9,34.77,36.22,81.95,43.53
6493,161.6,39.43,27.81,27.81,65.81,26.89
6494,256,131,35.72,39.05,62.02,41.06
6495,80.73,36.53,15.58,17.83,36.3,30.71
6496,369.5,97.34,51.28,47.81,80.17,58.67
6497,98.65,50.3,25.77,27.86,62.29,22.59
6498,255.8,61.64,60.91,56.66,101.2,101
6499,517.2,124,40.91,70.33,136.8,33.11
6500,2138,349.8,55.35,48.69,465.8,70.01
6501,655,118.8,71.68,87.95,179.6,77.89
6502,313.8,109.5,48.17,35.62,68.07,28.2
6503,192.4,36.53,34.21,31.61,75.95,37.84
6504,231,97.79,40.94,33.54,76.29,49.48
6505,486.8,187.1,64.26,168.9,277.2,84.07
6506,108.3,26.8,22.62,26.65,52.33,31.02
6507,5.629E+04,1.486E+04,265.3,132.7,819,199.9
6508,663.6,171.9,64.73,111.3,204.1,77.67
6509,354.9,100.8,56.36,58.02,91.8,78.27
6510,52.88,27.62,17.8,27.27,151.5,28.62
6511,79.19,50.42,30.91,24.46,61.11,39.33
6512,188.6,60.58,32.02,28.51,60.75,42.9
6513,188.5,90.11,24.77,32.19,49.03,28.42
6514,141.3,43,29.39,25.14,51.51,23.96
6515,495.8,81.04,46.86,82.86,164.8,69.77
6516,100.6,45.98,40.09,30.37,49.18,44.65
6517,250.4,37.43,21.93,24.17,46.65,45.7
6518,75.4,46.69,18.38,25.76,49.24,43.99
6519,298.3,94.77,27.51,38.08,72.69,34.01
6520,179.7,61.66,41.14,25.79,51.4,41.73
6521,130.8,76.59,42.38,42.23,74.27,56.1
6522,384.6,101.7,43.66,87.69,169,56.08
6523,738.3,175.6,32.3,62.23,491.3,35.54
6524,163.7,70.33,43.13,39.36,81.61,87.71
6525,127.6,44.03,21.51,26.97,40.6,23.91
6526,131,32.9,20.38,26.76,50.55,28.37
6527,144,35.39,27.11,33.15,59.18,62.9
6528,544.8,87.63,58.84,78.64,150.9,95.16
6529,254.9,124.2,32.35,39.52,76.14,64.86
6530,760.2,132.9,49.19,87.21,180.1,43.97
6531,169.5,38.06,29.82,29.46,51.32,44.44
6532,720.6,248.3,80.29,75.68,161,66.17
6533,368.1,133.9,75.26,49.29,96.28,81.86
6534,110,47.31,16.26,21.49,57.38,35.15
6535,95.37,54.96,39.18,31.25,54.13,39.07
6536,2.285E+04,3990,1426,669.1,8713,383.6
6537,288.9,149.5,62.24,83.38,114.8,129
6538,171,74.03,31.26,28.43,58.09,55.6
6539,308.9,129.9,55.42,37.88,69.71,35.42
6540,391.5,58.84,40.19,50.29,102.6,71.07
6541,427.9,155.1,45.5,36.47,82.78,47.57
6542,312.1,77.41,16.88,31.92,59.42,46.82
6543,191.7,71.8,17.58,45.42,73.04,16.52
6544,478.8,145.6,49.48,46.32,115.7,55.6
6545,165.3,118.4,27.86,35.73,60.51,40.58
6546,435.9,82.32,49.83,52.41,122.8,36.64
6547,135.4,41.31,32.51,29.77,71.6,56.91
6548,155.4,47.45,32.05,29.04,51.1,52.87
6549,384.3,84.01,31.1,49.9,117.1,35.59
6550,181.3,74.12,23.41,28.82,56.43,29.57
6551,222.5,101.6,43.23,34.85,94.68,96.51
6552,254.1,57.71,43.46,55.31,95.61,83.39
6553,118.5,61.47,26.41,25.7,43.61,23.87
6554,184.2,106.5,51.81,46.58,70.94,90.49
6555,2.056E+04,5702,1853,902.5,1.134E+04,564.9
6556,153.7,58.18,68.79,39.92,77.11,63.5
6557,296.3,63.52,19.34,31.06,69.23,41.16
6558,201.3,92,33.72,42.46,74.04,37.65
6559,1094,129.8,61.01,91.1,213.9,82.46
6560,195.5,92.02,52.93,42.67,78.18,65.61
6561,166.2,64.71,42.93,39.48,67.26,45
6562,486,104.8,45.88,54.1,108.8,63.02
6563,211.9,94.21,48.74,45.7,90.05,60
6564,91.55,38.35,18.36,20.26,37.23,26
6565,170.1,77.81,37.56,37.15,67.42,46.09
6566,541,186.3,50.33,47.09,115.9,64.41
6567,678.5,76.96,54.56,72.43,163.8,66.75
6568,150,59.47,35.33,45.52,119.9,58.94
6569,137.2,74.3,15.17,23.72,43.54,28.36
6570,236.1,120.9,63.06,51.08,82.85,92.6
6571,254.8,37.45,52.52,44.83,92.23,60.6
6572,192.5,46.39,32.22,38.82,82.97,41.03
6573,21.36,11.73,10.73,10.68,41.64,22.51
6574,324.6,112.4,36.96,62.18,124.1,66.05
6575,240.3,52.59,38.08,31.76,69.41,47.36
6576,151.2,62.4,40.26,35.5,66.55,59.26
6577,515.5,92.02,54.72,74.5,150.4,65.64
6578,52.32,29.31,19.36,21.3,67.72,18.1
6579,829.3,110.6,41.78,60.69,129.3,49.65
6580,279.8,93.43,58.47,47.28,83.69,84.16
6581,275.6,71.18,70.94,44.5,86.54,77.55
6582,520.8,101.3,55.28,72.45,159.1,63.73
6583,236.4,57.8,55.52,48.51,86.08,93.94
6584,696.9,208.4,65.43,83.61,157.7,95.41
6585,188.7,39.4,47.15,35.95,65.55,50.71
6586,143,28.38,26.16,20.14,44.61,45.84
6587,635.9,78.55,58.81,64.39,122.5,59.86
6588,108,34.24,29.01,30.13,64.21,57.34
6589,644.9,86.36,76.67,62.09,137.9,45.94
6590,134,54.88,25.13,17.41,53.25,25.08
6591,215,49.22,60.87,53.61,106.3,81.27
6592,165.5,42.44,22.58,22.14,52.27,16.98
6593,127.1,63.18,23.05,27.85,62.2,37.52
6594,580.9,103,52.81,64.93,123.3,79.41
6595,225.1,126.6,47.84,42.92,88.58,103.6
6596,461.5,197.8,25.43,44.21,124.6,57.54
6597,164.2,77.01,36.24,28.8,66.86,58.88
6598,176.8,85.82,35.2,34.64,67.38,73.67
6599,107.4,27.96,19.11,23.75,44.03,38.84
6600,509.4,84.78,41.39,101.1,164.3,80.02
6601,850.6,154.3,37.04,100.8,248.6,81.07
6602,2960,770.3,23.55,22.29,88.18,34.02
6603,310.5,118.2,26.23,38.37,77.05,46.28
6604,374.4,126.5,105.3,68.95,114.7,137.8
6605,201.1,40.95,26.68,33.37,65.41,48.46
6606,204.5,115.9,22.63,23.12,56.11,25.59
6607,130.4,53.08,30.67,22.81,59.07,44.91
6608,683.3,63.25,81.08,80.32,164.3,62.51
6609,127.2,58.78,51.16,29.23,92.28,89.87
6610,92.31,25.59,41.06,20.95,39.93,46.36
6611,118.7,53.93,24.06,25.03,53.91,30.8
6612,173.4,66,66.07,46.81,76.07,96.9
6613,260.6,115,40.16,45.11,83.62,38.89
6614,518.2,102.7,54.99,38.78,85.96,39.77
6615,162.5,63.05,28.73,27.91,66.7,44.19
6616,260.7,126.7,40.3,35.91,81.08,38.15
6617,1.73E+04,1662,141.9,165.5,358.7,219.5
6618,225.2,46.61,39.96,43.74,103.5,72
6619,492.7,144,28.67,70.93,146.7,56.84
6620,477.2,160.4,17.17,29.74,69.58,54.3
6621,110.9,64.2,36.14,32.67,68.56,40.81
6622,189.6,99.13,30.38,25.25,62.83,31.85
6623,442.5,78.9,38.41,56.56,139.5,87.07
6624,144.6,43.8,29.29,30.49,71.55,30.97
6625,678.5,103.7,72.11,96.16,192.7,104
6626,227.9,40.01,33.46,34.56,82.6,74.76
6627,107.6,62.72,26.95,23.01,44.77,53.07
6628,331.6,49.01,53.89,45.96,112.4,59.95
6629,182.3,22.3,24.06,37.01,45.58,33.71
6630,348.5,142.1,55.27,46.7,107.1,82.28
6631,256.3,84.77,57.98,43.28,102.5,68.34
6632,573,97.87,64.19,62.55,110.2,63.36
6633,359.1,105.1,30.48,43.22,86.74,55.18
6634,238.1,77.27,36.72,37.64,64.01,28.22
6635,368.6,76.53,34.1,68.48,111.2,64.06
6636,142.5,62.95,32.36,36.06,49.36,46.37
6637,108.4,52.64,23.64,20.79,48.99,38.43
6638,158.7,26.67,31.62,30.64,69.71,81.23
6639,224.8,65.3,29.51,48.29,83.92,42.35
6640,178.2,75.97,19.48,22.89,50.17,34.35
6641,145.5,72.13,34.88,28.75,67.28,59.78
6642,180.6,36.6,33.29,30.68,69.64,33.18
6643,22.9,11.82,17.27,17.05,37.59,18.03
6644,533.2,131.5,64.39,56.6,115.2,65.66
6645,457.8,117.9,28.25,68.03,140.5,39.76
6646,82.44,34.91,30.44,25.08,62.41,45.62
6647,431.5,38.45,33.97,32.84,74.93,59.71
6648,178.1,50.63,25.72,26.97,54.27,38.76
6649,215.3,59.07,15.6,35.09,63.72,34.68
6650,138.2,36.61,57.56,51.78,95.36,70.21
6651,181.3,49.15,53.47,46.43,87.24,68.27
6652,281.5,48.11,38.48,29.5,68.9,55.57
6653,326.3,122.2,27.4,46.86,82.04,46.66
6654,132.3,51.43,36.57,35.49,68.97,62.24
6655,264.1,80.22,25.56,77.87,169.3,48.15
6656,178.1,48.9,14.84,37.68,56.17,28.01
6657,8111,472,77.18,275.4,3802,180.8
6658,214.7,63.67,30.35,35.73,82.65,37.52
6659,223.6,32.55,26.78,30.69,90.6,47.65
6660,802.7,70.02,70.75,206.9,472.6,99.82
6661,304.9,163.3,32.09,31.37,53.11,36.96
6662,196,80.72,58.32,73.29,154.3,76.4
6663,83.97,57.65,21,17.42,53.82,51.68
6664,120.8,63,24.12,27.42,46.73,39.2
6665,111,39.54,28.9,28.9,41.48,42.37
6666,186.7,45.88,37.95,32.91,64.32,41.9
6667,104.2,48.69,37.39,28.88,49.48,43.58
6668,269.1,57.91,39.92,38.23,82.89,62.06
6669,246.9,132.2,22.29,23.8,52.76,44.4
6670,208,89.93,58.52,39.93,77.66,97.64
6671,127.3,61.55,55.38,37.81,66.69,72.02
6672,346.8,54.61,40.95,29.32,74.5,50.57
6673,155.5,44.39,18.35,35.43,72.39,14.49
6674,248,161.2,39.84,36.18,81.65,70.15
6675,3063,194.9,48.51,144.6,1728,104.8
6676,131.7,65.03,36.95,27.33,60.82,44.03
6677,239.7,129.7,27.32,41.04,108.7,58.5
6678,393.6,149.6,39.35,46.59,93.06,51.08
6679,554.2,203.3,54.98,62.2,93.09,79.58
6680,116.1,71.02,29.1,119.3,242.9,38.88
6681,386,78.76,24.68,60.04,131,41.31
6682,1441,264.6,181.8,286.2,541.3,182.8
6683,227,58.95,29.65,37.74,73.73,61.79
6684,122,42,23.82,25.01,45.18,29.31
6685,335.4,43.46,52.62,56.26,130.6,58.02
6686,408.1,175.6,48.18,40.58,97.13,59.33
6687,468.2,157.7,51.25,53.68,89.12,89.57
6688,344.9,128.2,49.04,46.55,95.7,40.32
6689,3774,155.2,52.44,82.47,1075,133.2
6690,166.6,37.25,26.91,20.92,52.64,30.08
6691,136.8,89.16,46.27,34.88,75.32,66.56
6692,165.1,24.73,13.14,18.57,51.07,19.76
6693,322,78.41,23.52,30.65,73.61,28.54
6694,6725,1316,837.2,1211,2576,721.6
6695,702.4,88.33,29.5,83.91,190.7,44.02
6696,120.5,41.91,18.4,27.01,49.01,34.72
6697,403.8,73.15,47.49,47.55,91.46,79.13
6698,3049,497.9,46.31,88.47,1254,70.78
6699,154.7,32.73,28.66,28.19,53.28,68.54
6700,211.4,128.5,26.42,23.29,68.6,38.27
6701,130.1,75.75,23.94,20.97,39.64,26.11
6702,521.4,73.02,38.07,57.77,102.4,62.86
6703,171.8,75.2,68.66,53.87,98.71,82.03
6704,345.7,74.19,45.41,53.71,102,37.56
6705,126.7,92.12,22.98,15.06,44.6,38.02
6706,240.5,118.4,47.31,39.32,80.27,85.84
6707,198.9,39,31.01,30.48,64.08,59.88
6708,334.9,46.65,103.1,100.1,151.9,133.6
6709,165.7,38.59,17.66,34.36,54.33,31.17
6710,436.9,68.63,56.39,75.4,158.1,125.7
6711,232.6,101.2,40.12,44.02,85.24,52.28
6712,3.3E+04,1.295E+04,2017,1058,1.473E+04,604.4
6713,119.3,54.65,21.92,28.78,53.68,22.5
6714,178.8,124,49.13,38.57,77.21,82.01
6715,2.819E+04,7294,1496,1033,1.547E+04,489.7
6716,306.3,131.6,43.27,38.88,76.9,69.06
6717,264,53.64,50.58,43.28,113.2,61.64
6718,621.8,123.5,40.95,52.95,102.8,64.63
6719,242.7,50.58,22.09,35.89,63.96,34.85
6720,191.4,87.82,33.43,43.91,79.4,66.97
6721,189.4,111.2,29.6,31.95,65.79,64.39
6722,1.175E+04,2637,95.74,222.4,3446,81.39
6723,181.9,92.05,43.83,42.64,79.19,88.03
6724,195.5,71.46,59,39.29,67.84,71.87
6725,381,80.85,43.75,33.9,81.6,55.45
6726,3271,1113,61.13,244.4,2401,86.15
6727,175.8,48.29,40.46,25.45,70.55,30.15
6728,628.6,74.97,52.88,72.16,167.4,66.81
6729,339,73.83,43.75,44.55,94.3,63.65
6730,273.6,56.98,35.54,58.83,97.4,86.04
6731,261.6,41.93,25.83,38.79,56.63,39.47
6732,616.6,139.2,33.53,90.46,144.2,98.33
6733,142.5,34.95,41.25,25.43,49.53,45.61
6734,233.7,119.4,31.36,27.17,61.74,29.81
6735,393.1,80.26,46.71,72.31,167.1,32.23
6736,225.4,88.8,28.37,38.23,81.54,47.58
6737,6349,845.2,57.68,120.1,1748,55.7
6738,638.5,92.18,45.12,92.1,220.4,48.76
6739,5564,2134,19.3,47.69,179.7,48.33
6740,474.6,104.1,54.41,48.84,121.2,68.62
6741,23.82,12.76,13.52,13.29,27.37,10.84
6742,271.2,97.43,38.54,57.77,146.8,75.09
6743,252,115.1,26.73,25.57,70.35,48.66
6744,183.6,27.2,28.4,27.95,50.73,27.59
6745,290.7,50.89,31.31,49.65,97.48,25.34
6746,191.3,68.21,34.65,43.5,65.86,63.4
6747,137.1,79.4,36.15,32.98,68.96,57.51
6748,167.8,59.6,46.08,25.57,63.29,41.15
6749,597.5,76.86,56.28,94.58,185.8,73.25
6750,174,89.02,38.71,39.04,82.7,52.67
6751,92.32,58.51,26.66,24.04,45.87,46.69
6752,532.5,98.79,40.46,73.42,149.4,60.55
6753,520.9,61.09,48.01,83.75,133.9,77.85
6754,332.6,265.1,26.03,34.13,70.97,55.17
6755,695.7,94.68,62.59,111.4,246.9,85.22
6756,273.5,52.44,27.69,34.5,74.86,52.6
6757,120.8,90.06,30.13,34.21,54.22,54.99
6758,635.7,235.9,54.12,52.98,106.3,57.96
6759,265.8,103.6,38.63,28.99,60.51,39.67
6760,197.5,113.4,73.64,41.65,107.5,83.38
6761,99.82,53.66,16.19,22.57,50.12,22.63
6762,166.6,32.7,35,28.42,56.83,50.76
6763,129.7,53.13,15.57,26.31,46.84,16.68
6764,168.1,47.96,25.88,25.05,56.72,17.54
6765,739.5,91.15,56.25,113.1,178.6,30.16
6766,1078,118.4,57.38,111.9,281,64.81
6767,225.9,52.76,21.25,35.72,83.15,46.98
6768,62,31.42,23.27,24.51,44.39,47.09
6769,289.7,78.51,42.99,30.66,66.68,41.42
6770,103.2,41.47,22.44,28.16,45.25,22.61
6771,101.4,27.08,21.03,22.01,42.33,28.61
6772,260.4,58.92,37.67,36.42,98.65,61.18
6773,504.4,90.82,35.89,61.89,105.1,48.41
6774,106.4,54.87,26.15,21.3,52.22,21.8
6775,383.7,90.46,25.62,55.85,116.4,70.64
6776,524.3,130.7,28.19,61.67,118.1,62.02
6777,2.749E+04,7996,1300,684,9227,450.5
6778,151.6,48.08,25.6,26.44,54.1,25.9
6779,552.5,70.85,52.41,56.28,151.3,97.83
6780,118.2,31.18,31.86,32.15,67.22,72.47
6781,145.1,69.22,47.97,39.1,80.19,91.21
6782,249.2,121.5,39.48,42.41,66.91,57.42
6783,789.5,125.7,65.97,73.31,198.7,104.2
6784,178,51.21,52.02,43.33,83.77,81.68
